Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Product_Category,Product_Name,Quantity,Unit_Price,Revenue,Cost,Profit,Customer_Segment,Calculated Profit,Year,Month,Quarter,Weekday,Profit Margin,OrderMonth
ORD01665,2024-09-14,CUST0830,Customer_591,North,Haryana,Gurugram,Electronics,Laptop,2,628.49,1256.98,965.33,291.65,Home Office,291.65,2024,9,3,Saturday,23.20243758850578,2024-09
ORD01666,2025-06-13,CUST0883,Customer_559,North,Punjab,Ludhiana,Electronics,Monitor,10,835.54,8355.4,6085.44,2269.96,Consumer,2269.96,2025,6,2,Friday,27.16758024750461,2025-06
ORD01667,2025-04-15,CUST0956,Customer_840,North,Haryana,Gurugram,Clothing,T-Shirt,4,862.21,3448.84,2579.04,869.8,Corporate,869.8000000000002,2025,4,2,Tuesday,25.22007399589427,2025-04
ORD01668,2024-04-11,CUST0405,Customer_964,West,Gujarat,Ahmedabad,Furniture,Sofa,4,922.07,3688.28,2770.95,917.33,Home Office,917.3300000000004,2024,4,2,Thursday,24.87148481134838,2024-04
ORD01669,2024-05-13,CUST0133,Customer_278,North,Delhi,New Delhi,Electronics,Smartphone,9,677.93,6101.37,5482.2,619.17,Consumer,619.1700000000001,2024,5,2,Monday,10.148048716927509,2024-05
ORD01670,2024-04-10,CUST0684,Customer_726,West,Maharashtra,Mumbai,Electronics,Monitor,9,492.38,4431.42,3358.99,1072.43,Consumer,1072.4300000000003,2024,4,2,Wednesday,24.200594843187964,2024-04
ORD01671,2024-01-14,CUST0039,Customer_346,East,Odisha,Bhubaneswar,Electronics,Headphones,10,550.39,5503.9,3984.39,1519.51,Home Office,1519.5099999999998,2024,1,1,Sunday,27.607878050109925,2024-01
ORD01672,2023-10-13,CUST0474,Customer_588,West,Rajasthan,Jaipur,Clothing,T-Shirt,8,167.13,1337.04,851.48,485.56,Consumer,485.55999999999995,2023,10,4,Friday,36.31604140489439,2023-10
ORD01673,2024-10-09,CUST0932,Customer_360,North,Punjab,Ludhiana,Furniture,Chair,10,857.49,8574.9,4966.45,3608.45,Home Office,3608.45,2024,10,4,Wednesday,42.08154030950798,2024-10
ORD01674,2024-07-23,CUST0758,Customer_788,South,Tamil Nadu,Chennai,Electronics,Monitor,1,91.44,91.44,60.71,30.73,Corporate,30.729999999999997,2024,7,3,Tuesday,33.606736657917764,2024-07
ORD01675,2024-01-06,CUST0545,Customer_554,East,Odisha,Bhubaneswar,Electronics,Smartphone,3,309.29,927.87,717.67,210.2,Home Office,210.20000000000005,2024,1,1,Saturday,22.654035586881783,2024-01
ORD01676,2024-10-27,CUST0541,Customer_151,North,Haryana,Gurugram,Electronics,Smartphone,4,1043.01,4172.04,2880.57,1291.47,Corporate,1291.4699999999998,2024,10,4,Sunday,30.955359967785544,2024-10
ORD01677,2025-08-02,CUST0949,Customer_729,South,Tamil Nadu,Chennai,Clothing,Shirt,8,1379.87,11038.96,6699.41,4339.55,Consumer,4339.549999999999,2025,8,3,Saturday,39.31122134693849,2025-08
ORD01678,2025-09-01,CUST0351,Customer_650,South,Karnataka,Bengaluru,Clothing,Jacket,10,190.42,1904.2,1584.54,319.66,Corporate,319.6600000000001,2025,9,3,Monday,16.78710219514757,2025-09
ORD01679,2025-10-25,CUST0630,Customer_429,South,Karnataka,Bengaluru,Clothing,T-Shirt,8,323.03,2584.24,2201.9,382.34,Consumer,382.3399999999997,2025,10,4,Saturday,14.795065473795004,2025-10
ORD01680,2024-12-10,CUST0687,Customer_631,West,Maharashtra,Mumbai,Electronics,Smartphone,7,472.4,3306.8,2790.33,516.47,Home Office,516.4700000000003,2024,12,4,Tuesday,15.618422644248216,2024-12
ORD01681,2024-12-16,CUST0880,Customer_653,South,Karnataka,Bengaluru,Furniture,Cabinet,9,452.09,4068.81,3495.5,573.31,Home Office,573.31,2024,12,4,Monday,14.09036057225577,2024-12
ORD01682,2023-03-17,CUST0949,Customer_679,East,Odisha,Bhubaneswar,Furniture,Sofa,4,744.17,2976.68,1656.89,1319.79,Consumer,1319.7899999999997,2023,3,1,Friday,44.33765134310709,2023-03
ORD01683,2025-08-10,CUST0625,Customer_952,East,Bihar,Patna,Clothing,Jeans,7,709.89,4969.23,4124.82,844.41,Consumer,844.4099999999999,2025,8,3,Sunday,16.992773528293117,2025-08
ORD01684,2024-10-02,CUST0340,Customer_966,North,Punjab,Ludhiana,Electronics,Monitor,1,718.85,718.85,409.84,309.01,Consumer,309.01000000000005,2024,10,4,Wednesday,42.98671489184113,2024-10
ORD01685,2024-08-21,CUST0844,Customer_957,East,Odisha,Bhubaneswar,Furniture,Sofa,7,589.66,4127.62,2904.15,1223.47,Consumer,1223.4699999999998,2024,8,3,Wednesday,29.64105222864508,2024-08
ORD01686,2024-01-27,CUST0735,Customer_824,North,Delhi,New Delhi,Furniture,Table,8,1173.78,9390.24,6668.23,2722.01,Consumer,2722.01,2024,1,1,Saturday,28.98765100785497,2024-01
ORD01687,2025-11-23,CUST0405,Customer_577,North,Haryana,Gurugram,Clothing,Jeans,3,1156.39,3469.17,2334.23,1134.94,Home Office,1134.94,2025,11,4,Sunday,32.715029819812806,2025-11
ORD01688,2024-03-20,CUST0443,Customer_658,South,Karnataka,Bengaluru,Furniture,Table,8,88.32,706.56,439.63,266.93,Corporate,266.92999999999995,2024,3,1,Wednesday,37.77881567028986,2024-03
ORD01689,2025-01-19,CUST0747,Customer_644,East,West Bengal,Kolkata,Electronics,Monitor,3,994.16,2982.48,1931.63,1050.85,Consumer,1050.85,2025,1,1,Sunday,35.23410048013733,2025-01
ORD01690,2023-06-01,CUST0848,Customer_520,South,Tamil Nadu,Chennai,Furniture,Table,10,329.86,3298.6,2302.68,995.92,Home Office,995.9200000000001,2023,6,2,Thursday,30.192202752682956,2023-06
ORD01691,2024-10-25,CUST0809,Customer_329,North,Punjab,Ludhiana,Furniture,Cabinet,5,624.69,3123.45,2264.32,859.13,Corporate,859.1299999999997,2024,10,4,Friday,27.505802878227602,2024-10
ORD01692,2024-07-05,CUST0597,Customer_505,South,Telangana,Hyderabad,Clothing,Jeans,5,1297.57,6487.85,5798.46,689.39,Home Office,689.3900000000003,2024,7,3,Friday,10.625862188552446,2024-07
ORD01693,2024-07-14,CUST0455,Customer_258,North,Haryana,Gurugram,Electronics,Smartphone,10,283.04,2830.4,2097.05,733.35,Consumer,733.3499999999999,2024,7,3,Sunday,25.909765404183155,2024-07
ORD01694,2024-11-02,CUST0582,Customer_419,North,Delhi,New Delhi,Electronics,Monitor,9,1058.89,9530.01,5370.98,4159.03,Home Office,4159.030000000001,2024,11,4,Saturday,43.64140226505533,2024-11
ORD01695,2024-10-30,CUST0704,Customer_682,South,Karnataka,Bengaluru,Clothing,T-Shirt,10,426.22,4262.2,2380.94,1881.26,Consumer,1881.2599999999998,2024,10,4,Wednesday,44.13823846839661,2024-10
ORD01696,2025-01-13,CUST0364,Customer_213,West,Maharashtra,Mumbai,Electronics,Headphones,5,267.26,1336.3,899.43,436.87,Consumer,436.87,2025,1,1,Monday,32.692509167103196,2025-01
ORD01697,2024-03-02,CUST0164,Customer_451,North,Haryana,Gurugram,Furniture,Cabinet,7,818.55,5729.85,4505.56,1224.29,Home Office,1224.29,2024,3,1,Saturday,21.366876968856076,2024-03
ORD01698,2024-04-27,CUST0191,Customer_636,West,Maharashtra,Mumbai,Furniture,Table,1,620.12,620.12,432.1,188.02,Consumer,188.01999999999998,2024,4,2,Saturday,30.319938076501323,2024-04
ORD01699,2024-03-12,CUST0757,Customer_642,North,Haryana,Gurugram,Clothing,Jeans,7,1466.24,10263.68,9137.39,1126.29,Corporate,1126.2900000000009,2024,3,1,Tuesday,10.97354944815115,2024-03
ORD01700,2024-01-23,CUST0969,Customer_198,West,Rajasthan,Jaipur,Electronics,Headphones,4,510.4,2041.6,1175.71,865.89,Home Office,865.8899999999999,2024,1,1,Tuesday,42.4123236677116,2024-01
ORD01701,2023-03-10,CUST0159,Customer_891,North,Haryana,Gurugram,Furniture,Desk,8,911.46,7291.68,4672.78,2618.9,Home Office,2618.9000000000005,2023,3,1,Friday,35.91627718166458,2023-03
ORD01702,2024-10-17,CUST0531,Customer_531,South,Tamil Nadu,Chennai,Furniture,Table,10,566.95,5669.5,3929.26,1740.24,Corporate,1740.2399999999998,2024,10,4,Thursday,30.69477026192786,2024-10
ORD01703,2025-01-28,CUST0453,Customer_684,North,Punjab,Ludhiana,Clothing,Shirt,7,171.03,1197.21,819.9,377.31,Consumer,377.31000000000006,2025,1,1,Tuesday,31.515774174956775,2025-01
ORD01704,2025-06-20,CUST0441,Customer_220,North,Haryana,Gurugram,Clothing,Shirt,10,641.81,6418.1,3744.37,2673.73,Corporate,2673.7300000000005,2025,6,2,Friday,41.659213786011435,2025-06
ORD01705,2025-11-18,CUST0970,Customer_153,West,Rajasthan,Jaipur,Electronics,Headphones,6,1168.94,7013.64,4567.79,2445.85,Consumer,2445.8500000000004,2025,11,4,Tuesday,34.87276221762166,2025-11
ORD01706,2025-10-04,CUST0194,Customer_126,North,Punjab,Ludhiana,Furniture,Chair,4,500.95,2003.8,1513.65,490.15,Consumer,490.14999999999986,2025,10,4,Saturday,24.461024054296836,2025-10
ORD01707,2025-11-30,CUST0841,Customer_513,East,Bihar,Patna,Clothing,T-Shirt,1,1321.46,1321.46,1082.55,238.91,Corporate,238.91000000000008,2025,11,4,Sunday,18.079245682805382,2025-11
ORD01708,2025-08-06,CUST0106,Customer_813,West,Maharashtra,Mumbai,Electronics,Tablet,2,674.93,1349.86,837.94,511.92,Home Office,511.91999999999985,2025,8,3,Wednesday,37.9239328522958,2025-08
ORD01709,2024-03-02,CUST0070,Customer_527,North,Delhi,New Delhi,Clothing,Jeans,7,732.74,5129.18,3727.2,1401.98,Consumer,1401.9800000000005,2024,3,1,Saturday,27.33341391801418,2024-03
ORD01710,2024-06-21,CUST0449,Customer_920,South,Karnataka,Bengaluru,Clothing,Dress,3,1320.12,3960.36,3001.37,958.99,Corporate,958.9900000000002,2024,6,2,Friday,24.21471785393247,2024-06
ORD01711,2025-02-22,CUST0559,Customer_409,South,Tamil Nadu,Chennai,Furniture,Table,1,1176.05,1176.05,1004.21,171.84,Home Office,171.83999999999992,2025,2,1,Saturday,14.611623655456826,2025-02
ORD01712,2024-09-20,CUST0518,Customer_312,West,Maharashtra,Mumbai,Clothing,Dress,1,1000.36,1000.36,867.62,132.74,Home Office,132.74,2024,9,3,Friday,13.269223079691312,2024-09
ORD01713,2023-04-07,CUST0071,Customer_488,West,Maharashtra,Mumbai,Clothing,Dress,8,1079.7,8637.6,6300.88,2336.72,Corporate,2336.7200000000003,2023,4,2,Friday,27.052885060664995,2023-04
ORD01714,2023-09-29,CUST0091,Customer_317,North,Punjab,Ludhiana,Electronics,Tablet,3,1387.96,4163.88,3630.39,533.49,Consumer,533.4900000000002,2023,9,3,Friday,12.81232888555866,2023-09
ORD01715,2023-07-18,CUST0992,Customer_520,North,Haryana,Gurugram,Clothing,Jacket,1,1007.56,1007.56,890.48,117.08,Corporate,117.07999999999993,2023,7,3,Tuesday,11.620151653499544,2023-07
ORD01716,2025-03-28,CUST0104,Customer_478,West,Gujarat,Ahmedabad,Furniture,Chair,10,570.41,5704.1,3637.61,2066.49,Home Office,2066.4900000000002,2025,3,1,Friday,36.22815168037025,2025-03
ORD01717,2024-03-05,CUST0658,Customer_909,North,Delhi,New Delhi,Furniture,Table,9,236.57,2129.13,1770.98,358.15,Corporate,358.1500000000001,2024,3,1,Tuesday,16.82142471338058,2024-03
ORD01718,2024-02-15,CUST0442,Customer_446,West,Rajasthan,Jaipur,Clothing,Dress,6,436.76,2620.56,2256.13,364.43,Home Office,364.42999999999984,2024,2,1,Thursday,13.906569588179627,2024-02
ORD01719,2024-03-26,CUST0890,Customer_365,North,Haryana,Gurugram,Electronics,Headphones,10,1298.01,12980.1,11173.76,1806.34,Corporate,1806.3400000000001,2024,3,1,Tuesday,13.916225606890547,2024-03
ORD01720,2025-01-03,CUST0551,Customer_41,North,Punjab,Ludhiana,Furniture,Desk,2,829.04,1658.08,1449.01,209.07,Corporate,209.06999999999994,2025,1,1,Friday,12.609162404709062,2025-01
ORD01721,2023-05-02,CUST0754,Customer_896,South,Tamil Nadu,Chennai,Clothing,T-Shirt,10,471.84,4718.4,3826.77,891.63,Home Office,891.6299999999997,2023,5,2,Tuesday,18.896871820956257,2023-05
ORD01722,2025-06-28,CUST0362,Customer_825,West,Rajasthan,Jaipur,Furniture,Sofa,3,139.93,419.79,278.6,141.19,Home Office,141.19,2025,6,2,Saturday,33.63348340837085,2025-06
ORD01723,2024-08-25,CUST0560,Customer_319,East,Odisha,Bhubaneswar,Clothing,Shirt,9,412.61,3713.49,2597.52,1115.97,Home Office,1115.9699999999998,2024,8,3,Sunday,30.051784170685796,2024-08
ORD01724,2023-11-22,CUST0240,Customer_69,South,Telangana,Hyderabad,Electronics,Monitor,7,1339.23,9374.61,6524.18,2850.43,Home Office,2850.4300000000003,2023,11,4,Wednesday,30.405851550091146,2023-11
ORD01725,2024-06-27,CUST0107,Customer_623,South,Tamil Nadu,Chennai,Clothing,Jeans,4,502.65,2010.6,1773.38,237.22,Corporate,237.2199999999998,2024,6,2,Thursday,11.798468118969463,2024-06
ORD01726,2023-08-24,CUST0105,Customer_254,East,West Bengal,Kolkata,Electronics,Tablet,2,807.06,1614.12,1286.46,327.66,Home Office,327.65999999999985,2023,8,3,Thursday,20.299605977250764,2023-08
ORD01727,2024-07-06,CUST0160,Customer_185,East,Bihar,Patna,Clothing,T-Shirt,2,400.08,800.16,618.07,182.09,Consumer,182.08999999999992,2024,7,3,Saturday,22.75669866026795,2024-07
ORD01728,2024-03-04,CUST0939,Customer_281,East,West Bengal,Kolkata,Furniture,Cabinet,10,1422.08,14220.8,11400.47,2820.33,Corporate,2820.33,2024,3,1,Monday,19.832428555355534,2024-03
ORD01729,2023-11-05,CUST0203,Customer_961,South,Telangana,Hyderabad,Electronics,Smartphone,4,1055.62,4222.48,2356.94,1865.54,Corporate,1865.5399999999995,2023,11,4,Sunday,44.181144730111214,2023-11
ORD01730,2025-11-27,CUST0963,Customer_615,South,Karnataka,Bengaluru,Electronics,Smartphone,8,796.16,6369.28,4957.42,1411.86,Corporate,1411.8599999999997,2025,11,4,Thursday,22.166712721061092,2025-11
ORD01731,2025-11-02,CUST0005,Customer_113,North,Delhi,New Delhi,Electronics,Smartphone,9,254.78,2293.02,2000.74,292.28,Consumer,292.28,2025,11,4,Sunday,12.746508970702392,2025-11
ORD01732,2025-02-19,CUST0076,Customer_624,North,Punjab,Ludhiana,Clothing,Jacket,9,981.17,8830.53,7661.63,1168.9,Consumer,1168.9000000000005,2025,2,1,Wednesday,13.237031072880109,2025-02
ORD01733,2024-05-10,CUST0717,Customer_24,East,Odisha,Bhubaneswar,Electronics,Smartphone,1,1326.09,1326.09,925.83,400.26,Corporate,400.2599999999999,2024,5,2,Friday,30.18347171006493,2024-05
ORD01734,2023-06-11,CUST0909,Customer_448,West,Rajasthan,Jaipur,Electronics,Monitor,3,1391.6,4174.8,2858.93,1315.87,Corporate,1315.8700000000003,2023,6,2,Sunday,31.519354220561457,2023-06
ORD01735,2024-10-09,CUST0879,Customer_541,North,Haryana,Gurugram,Clothing,Jeans,10,601.92,6019.2,3872.8,2146.4,Consumer,2146.3999999999996,2024,10,4,Wednesday,35.65922381711856,2024-10
ORD01736,2023-07-04,CUST0045,Customer_89,South,Karnataka,Bengaluru,Furniture,Chair,6,1358.22,8149.32,4784.31,3365.01,Corporate,3365.0099999999993,2023,7,3,Tuesday,41.291911472368255,2023-07
ORD01737,2024-12-26,CUST0727,Customer_618,South,Telangana,Hyderabad,Electronics,Laptop,10,1346.74,13467.4,10854.34,2613.06,Corporate,2613.0599999999995,2024,12,4,Thursday,19.402854300013367,2024-12
ORD01738,2025-07-28,CUST0709,Customer_810,North,Punjab,Ludhiana,Clothing,Jacket,8,272.33,2178.64,1397.94,780.7,Corporate,780.6999999999998,2025,7,3,Monday,35.834281937355414,2025-07
ORD01739,2023-02-16,CUST0398,Customer_699,North,Punjab,Ludhiana,Electronics,Tablet,8,709.18,5673.44,3688.06,1985.38,Corporate,1985.3799999999997,2023,2,1,Thursday,34.99428917905187,2023-02
ORD01740,2024-08-16,CUST0204,Customer_394,West,Rajasthan,Jaipur,Clothing,Shirt,1,219.39,219.39,134.54,84.85,Consumer,84.85,2024,8,3,Friday,38.675418205023014,2024-08
ORD01741,2025-10-28,CUST0745,Customer_986,South,Telangana,Hyderabad,Electronics,Headphones,1,572.99,572.99,317.38,255.61,Corporate,255.61,2025,10,4,Tuesday,44.60985357510602,2025-10
ORD01742,2023-05-16,CUST0247,Customer_616,East,Odisha,Bhubaneswar,Furniture,Chair,5,1049.43,5247.15,2896.89,2350.26,Corporate,2350.2599999999998,2023,5,2,Tuesday,44.79117235070468,2023-05
ORD01743,2023-11-25,CUST0215,Customer_810,North,Delhi,New Delhi,Clothing,Jacket,1,246.0,246.0,189.28,56.72,Consumer,56.72,2023,11,4,Saturday,23.05691056910569,2023-11
ORD01744,2025-09-24,CUST0628,Customer_583,West,Gujarat,Ahmedabad,Furniture,Cabinet,10,943.37,9433.7,7472.27,1961.43,Home Office,1961.4300000000003,2025,9,3,Wednesday,20.791736010261083,2025-09
ORD01745,2025-11-30,CUST0947,Customer_19,West,Maharashtra,Mumbai,Clothing,T-Shirt,6,595.66,3573.96,2990.02,583.94,Consumer,583.94,2025,11,4,Sunday,16.338739101724702,2025-11
ORD01746,2025-10-25,CUST0253,Customer_866,North,Delhi,New Delhi,Furniture,Sofa,3,650.47,1951.41,1639.12,312.29,Home Office,312.2900000000002,2025,10,4,Saturday,16.00330017782014,2025-10
ORD01747,2024-01-02,CUST0738,Customer_414,West,Gujarat,Ahmedabad,Clothing,Shirt,1,412.09,412.09,278.55,133.54,Home Office,133.53999999999996,2024,1,1,Tuesday,32.40554247858478,2024-01
ORD01748,2025-09-15,CUST0732,Customer_525,South,Karnataka,Bengaluru,Clothing,T-Shirt,4,1466.92,5867.68,3237.72,2629.96,Home Office,2629.9600000000005,2025,9,3,Monday,44.821121806233464,2025-09
ORD01749,2025-05-23,CUST0021,Customer_663,East,Bihar,Patna,Furniture,Cabinet,10,428.81,4288.1,3171.67,1116.43,Consumer,1116.4300000000003,2025,5,2,Friday,26.035540215946458,2025-05
ORD01750,2025-12-01,CUST0927,Customer_400,North,Delhi,New Delhi,Clothing,Shirt,4,1309.5,5238.0,3620.29,1617.71,Consumer,1617.71,2025,12,4,Monday,30.884116074837724,2025-12
ORD01751,2025-06-28,CUST0305,Customer_695,West,Rajasthan,Jaipur,Clothing,Dress,5,710.82,3554.1,2205.09,1349.01,Consumer,1349.0099999999998,2025,6,2,Saturday,37.956444669536594,2025-06
ORD01752,2025-11-21,CUST0421,Customer_708,East,West Bengal,Kolkata,Clothing,Dress,10,1277.17,12771.7,10227.13,2544.57,Home Office,2544.5700000000015,2025,11,4,Friday,19.923502744348834,2025-11
ORD01753,2024-03-23,CUST0839,Customer_648,South,Karnataka,Bengaluru,Clothing,Jeans,5,598.56,2992.8,2566.53,426.27,Consumer,426.27,2024,3,1,Saturday,14.243183640737769,2024-03
ORD01754,2024-01-23,CUST0732,Customer_605,East,Bihar,Patna,Furniture,Desk,3,78.16,234.48,158.19,76.29,Corporate,76.28999999999999,2024,1,1,Tuesday,32.53582395087001,2024-01
ORD01755,2025-09-17,CUST0913,Customer_229,West,Maharashtra,Mumbai,Electronics,Smartphone,2,418.34,836.68,707.54,129.14,Consumer,129.14,2025,9,3,Wednesday,15.43481378782808,2025-09
ORD01756,2025-01-15,CUST0216,Customer_782,East,Bihar,Patna,Electronics,Headphones,10,291.18,2911.8,1704.49,1207.31,Consumer,1207.3100000000002,2025,1,1,Wednesday,41.46266913936396,2025-01
ORD01757,2023-01-05,CUST0613,Customer_270,East,West Bengal,Kolkata,Furniture,Table,7,486.74,3407.18,2203.31,1203.87,Corporate,1203.87,2023,1,1,Thursday,35.33332550672404,2023-01
ORD01758,2023-11-07,CUST0878,Customer_303,North,Punjab,Ludhiana,Clothing,Dress,2,528.49,1056.98,672.88,384.1,Consumer,384.1,2023,11,4,Tuesday,36.33938201290469,2023-11
ORD01759,2025-10-19,CUST0784,Customer_885,East,Bihar,Patna,Clothing,Jacket,3,760.24,2280.72,1849.56,431.16,Corporate,431.15999999999985,2025,10,4,Sunday,18.904556455856046,2025-10
ORD01760,2025-01-11,CUST0041,Customer_353,South,Tamil Nadu,Chennai,Furniture,Desk,2,783.31,1566.62,1056.63,509.99,Consumer,509.9899999999998,2025,1,1,Saturday,32.55352287089403,2025-01
ORD01761,2023-12-29,CUST0869,Customer_473,West,Maharashtra,Mumbai,Electronics,Tablet,10,1375.36,13753.6,11300.88,2452.72,Consumer,2452.720000000001,2023,12,4,Friday,17.833294555607257,2023-12
ORD01762,2025-05-14,CUST0862,Customer_760,East,Odisha,Bhubaneswar,Electronics,Monitor,2,1045.49,2090.98,1591.52,499.46,Corporate,499.46000000000004,2025,5,2,Wednesday,23.886407330534006,2025-05
ORD01763,2025-09-22,CUST0500,Customer_685,East,Odisha,Bhubaneswar,Furniture,Cabinet,1,447.18,447.18,310.36,136.82,Consumer,136.82,2025,9,3,Monday,30.5961805089673,2025-09
ORD01764,2024-11-02,CUST0414,Customer_331,West,Maharashtra,Mumbai,Electronics,Smartphone,9,265.66,2390.94,2025.14,365.8,Consumer,365.79999999999995,2024,11,4,Saturday,15.299421984658753,2024-11
ORD01765,2025-01-15,CUST0840,Customer_862,East,Odisha,Bhubaneswar,Electronics,Smartphone,3,1442.23,4326.69,3360.25,966.44,Consumer,966.4399999999996,2025,1,1,Wednesday,22.336705426087843,2025-01
ORD01766,2025-05-24,CUST0665,Customer_882,East,West Bengal,Kolkata,Furniture,Desk,4,247.76,991.04,629.4,361.64,Home Office,361.64,2025,5,2,Saturday,36.49095899257346,2025-05
ORD01767,2023-04-09,CUST0880,Customer_840,South,Tamil Nadu,Chennai,Clothing,Jeans,1,661.82,661.82,456.18,205.64,Home Office,205.64000000000004,2023,4,2,Sunday,31.071892659635548,2023-04
ORD01768,2024-03-12,CUST0206,Customer_496,South,Tamil Nadu,Chennai,Clothing,Jeans,4,284.15,1136.6,1009.22,127.38,Consumer,127.37999999999988,2024,3,1,Tuesday,11.20710892134436,2024-03
ORD01769,2025-05-19,CUST0175,Customer_367,North,Punjab,Ludhiana,Electronics,Monitor,1,1496.1,1496.1,871.33,624.77,Corporate,624.7699999999999,2025,5,2,Monday,41.759909096985496,2025-05
ORD01770,2025-09-11,CUST0044,Customer_212,West,Maharashtra,Mumbai,Electronics,Laptop,10,195.29,1952.9,1104.21,848.69,Home Office,848.69,2025,9,3,Thursday,43.45793435403758,2025-09
ORD01771,2024-11-12,CUST0054,Customer_365,South,Karnataka,Bengaluru,Clothing,Jeans,4,1144.86,4579.44,2565.44,2014.0,Corporate,2013.9999999999995,2024,11,4,Tuesday,43.97917649319567,2024-11
ORD01772,2025-05-18,CUST0729,Customer_861,East,Odisha,Bhubaneswar,Clothing,T-Shirt,1,1163.38,1163.38,838.68,324.7,Corporate,324.70000000000016,2025,5,2,Sunday,27.91005518403273,2025-05
ORD01773,2025-11-15,CUST0861,Customer_812,West,Maharashtra,Mumbai,Furniture,Table,7,1391.2,9738.4,8013.13,1725.27,Consumer,1725.2699999999995,2025,11,4,Saturday,17.716154604452477,2025-11
ORD01774,2024-08-01,CUST0413,Customer_852,South,Tamil Nadu,Chennai,Furniture,Table,6,672.24,4033.44,3294.99,738.45,Home Office,738.4500000000003,2024,8,3,Thursday,18.3081935023206,2024-08
ORD01775,2024-10-15,CUST0606,Customer_457,West,Maharashtra,Mumbai,Furniture,Chair,5,1351.9,6759.5,5928.27,831.23,Corporate,831.2299999999996,2024,10,4,Tuesday,12.297211332199128,2024-10
ORD01776,2024-01-09,CUST0935,Customer_955,North,Haryana,Gurugram,Furniture,Chair,10,919.11,9191.1,5091.66,4099.44,Home Office,4099.4400000000005,2024,1,1,Tuesday,44.602278290955375,2024-01
ORD01777,2023-08-23,CUST0275,Customer_875,North,Delhi,New Delhi,Electronics,Laptop,1,1097.56,1097.56,905.58,191.98,Home Office,191.9799999999999,2023,8,3,Wednesday,17.491526659134806,2023-08
